Filename	taxid	subspecies	Species	Genus	Family
GCF_002850675.2_ASM285067v2_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_002173535.1_ASM217353v1_genomic.fna.gz	1255	NA	Pediococcus pentosaceus	Pediococcus	Lactobacillaceae
GCF_000215345.2_ASM21534v3_genomic.fna.gz	1036172	NA	Arcobacter butzleri	Arcobacter	Campylobacteraceae
GCF_001307545.1_ASM130754v1_genomic.fna.gz	1766	NA	Mycolicibacterium fortuitum	Mycolicibacterium	Mycobacteriaceae
GCF_002077195.1_ASM207719v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_001484705.1_ASM148470v1_genomic.fna.gz	1751294	NA	Streptomyces sp. 4F	Streptomyces	Streptomycetaceae
GCF_002945665.1_ASM294566v1_genomic.fna.gz	1496	NA	Clostridioides difficile	Clostridioides	Peptostreptococcaceae
GCF_000626235.1_ASM62623v1_genomic.fna.gz	1412455	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_002180155.1_ASM218015v1_genomic.fna.gz	573	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_001465675.1_ASM146567v1_genomic.fna.gz	1280	NA	Staphylococcus aureus	Staphylococcus	Staphylococcaceae
GCF_000828775.1_ASM82877v1_genomic.fna.gz	1334564	NA	Serratia marcescens	Serratia	Yersiniaceae
GCF_001752825.1_ASM175282v1_genomic.fna.gz	446	NA	Legionella pneumophila	Legionella	Legionellaceae
GCF_000816385.2_ASM81638v2_genomic.fna.gz	1388750	NA	Campylobacter lari	Campylobacter	Campylobacteraceae
GCF_000487035.2_ASM48703v2_genomic.fna.gz	1124958	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_001874645.1_ASM187464v1_genomic.fna.gz	104087	NA	Pseudomonas frederiksbergensis	Pseudomonas	Pseudomonadaceae
GCF_000023765.2_ASM2376v2_genomic.fna.gz	537021	NA	Candidatus Liberibacter asiaticus	Liberibacter	Rhizobiaceae
GCF_000146875.1_ASM14687v1_genomic.fna.gz	349520	NA	Paenibacillus polymyxa	Paenibacillus	Paenibacillaceae
GCF_000016045.1_ASM1604v1_genomic.fna.gz	423368	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_000025645.1_ASM2564v1_genomic.fna.gz	580331	NA	Thermoanaerobacter italicus	Thermoanaerobacter	Thermoanaerobacteraceae
GCF_002287905.1_ASM228790v1_genomic.fna.gz	1380360	NA	Lactobacillus gasseri	Lactobacillus	Lactobacillaceae
GCF_002128385.1_ASM212838v1_genomic.fna.gz	59201	NA	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_000737325.1_ASM73732v2_genomic.fna.gz	927083	NA	Sandaracinus amylolyticus	Sandaracinus	Sandaracinaceae
GCF_000020145.1_ASM2014v1_genomic.fna.gz	445932	NA	Elusimicrobium minutum	Elusimicrobium	Elusimicrobiaceae
GCF_000013745.1_ASM1374v1_genomic.fna.gz	316056	NA	Rhodopseudomonas palustris	Rhodopseudomonas	Bradyrhizobiaceae
GCF_000143945.1_ASM14394v1_genomic.fna.gz	722438	NA	Mycoplasma pneumoniae	Mycoplasma	Mycoplasmataceae
GCF_001606195.1_ASM160619v1_genomic.fna.gz	36809	NA	Mycobacteroides abscessus	Mycobacteroides	Mycobacteriaceae
GCF_002012025.1_ASM201202v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_000772145.1_ASM77214v1_genomic.fna.gz	83560	NA	Chlamydia muridarum	Chlamydia	Chlamydiaceae
GCF_002754935.1_ASM275493v1_genomic.fna.gz	1917166	NA	Synechococcus lividus	Synechococcus	Synechococcaceae
GCF_001718815.1_ASM171881v1_genomic.fna.gz	60552	NA	Burkholderia vietnamiensis	Burkholderia	Burkholderiaceae
GCF_000612485.1_ASM61248v1_genomic.fna.gz	1247649	NA	Bordetella holmesii	Bordetella	Alcaligenaceae
GCF_000364385.3_ASM36438v3_genomic.fna.gz	573	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_000168355.3_ASM16835v3_genomic.fna.gz	672190	NA	Streptococcus suis	Streptococcus	Streptococcaceae
GCF_002753035.1_ASM275303v1_genomic.fna.gz	573	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_002237555.1_ASM223755v1_genomic.fna.gz	74033	NA	Antarctobacter heliothermus	Antarctobacter	Rhodobacteraceae
GCF_000166315.1_ASM16631v1_genomic.fna.gz	890402	Bifidobacterium longum subsp. longum	Bifidobacterium longum	Bifidobacterium	Bifidobacteriaceae
GCF_001889325.1_ASM188932v1_genomic.fna.gz	1491	NA	Clostridium botulinum	Clostridium	Clostridiaceae
GCF_001908775.1_ASM190877v1_genomic.fna.gz	90270	NA	Xanthomonas gardneri	Xanthomonas	Xanthomonadaceae
GCF_003010695.1_ASM301069v1_genomic.fna.gz	2077137	NA	Enterobacter cloacae complex sp. FDA-CDC-AR_0132	Enterobacter	Enterobacteriaceae
GCF_000486815.2_ASM48681v2_genomic.fna.gz	997333	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_000969225.1_ASM96922v1_genomic.fna.gz	1280	NA	Staphylococcus aureus	Staphylococcus	Staphylococcaceae
GCF_002024805.1_ASM202480v1_genomic.fna.gz	1756149	NA	Elizabethkingia bruuniana	Elizabethkingia	Flavobacteriaceae
GCF_900186905.1_49923_G01_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_002762115.1_ASM276211v1_genomic.fna.gz	470	NA	Acinetobacter baumannii	Acinetobacter	Moraxellaceae
GCF_002238375.1_ASM223837v1_genomic.fna.gz	197	NA	Campylobacter jejuni	Campylobacter	Campylobacteraceae
GCF_000192745.1_ASM19274v1_genomic.fna.gz	991905	NA	Polymorphum gilvum	Polymorphum	Campylobacteraceae
GCF_003173735.1_ASM317373v1_genomic.fna.gz	2202828	NA	Methylobacterium sp. 17Sr1-43	Methylobacterium	Methylobacteriaceae
GCF_000624175.1_ASM62417v2_genomic.fna.gz	1412594	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_002089075.1_ASM208907v1_genomic.fna.gz	1280	NA	Staphylococcus aureus	Staphylococcus	Staphylococcaceae
GCF_001634325.1_ASM163432v1_genomic.fna.gz	654	NA	Aeromonas veronii	Aeromonas	Aeromonadaceae
GCF_000988385.1_ASM98838v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_002250055.1_ASM225005v1_genomic.fna.gz	33932	NA	Bacillus cohnii	Bacillus	Bacillaceae
GCF_002213865.1_ASM221386v1_genomic.fna.gz	1196170	NA	Listeria monocytogenes	Listeria	Listeriaceae
GCF_900078265.1_SA111_genomic.fna.gz	1311	NA	Streptococcus agalactiae	Streptococcus	Streptococcaceae
GCF_000011845.1_ASM1184v1_genomic.fna.gz	299768	NA	Streptococcus thermophilus	Streptococcus	Streptococcaceae
GCF_001188655.1_ASM118865v1_genomic.fna.gz	1639	NA	Listeria monocytogenes	Listeria	Listeriaceae
GCF_002208745.2_ASM220874v2_genomic.fna.gz	380021	NA	Pseudomonas protegens	Pseudomonas	Pseudomonadaceae
GCF_002192355.1_ASM219235v1_genomic.fna.gz	550	NA	Enterobacter cloacae	Enterobacter	Enterobacteriaceae
GCF_001628735.1_ASM162873v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_900187005.1_50569_B01_genomic.fna.gz	1294	NA	Staphylococcus muscae	Staphylococcus	Staphylococcaceae
GCF_000953655.1_LHA_genomic.fna.gz	449	NA	Legionella hackeliae	Legionella	Legionellaceae
GCF_003019985.1_ASM301998v1_genomic.fna.gz	182710	NA	Oceanobacillus iheyensis	Oceanobacillus	Bacillaceae
GCF_000195315.1_ASM19531v1_genomic.fna.gz	700015	NA	Coriobacterium glomerans	Coriobacterium	Coriobacteriaceae
GCF_001767395.1_ASM176739v1_genomic.fna.gz	679318	NA	Rhodococcus sp. WMMA185	Rhodococcus	Nocardiaceae
GCF_001663735.1_ASM166373v1_genomic.fna.gz	375175	NA	Lactobacillus backii	Lactobacillus	Lactobacillaceae
GCF_001938665.1_ASM193866v1_genomic.fna.gz	561879	NA	Bacillus safensis	Bacillus	Bacillaceae
GCF_001611935.1_ASM161193v1_genomic.fna.gz	28903	NA	Mycoplasma bovis	Mycoplasma	Mycoplasmataceae
GCF_002752715.1_ASM275271v1_genomic.fna.gz	83554	NA	Chlamydia psittaci	Chlamydia	Chlamydiaceae
GCF_001887535.1_ASM188753v1_genomic.fna.gz	1130828	NA	Ralstonia solanacearum	Ralstonia	Burkholderiaceae
GCF_000468915.1_ASM46891v1_genomic.fna.gz	1357994	Campylobacter jejuni subsp. jejuni	Campylobacter jejuni	Campylobacter	Campylobacteraceae
GCF_000147055.1_ASM14705v1_genomic.fna.gz	198628	NA	Dickeya dadantii	Dickeya	Pectobacteriaceae
GCF_001891125.1_ASM189112v1_genomic.fna.gz	1511761	NA	Leuconostoc mesenteroides	Leuconostoc	Leuconostocaceae
GCF_000233435.1_ASM23343v1_genomic.fna.gz	1074889	NA	Blattabacterium sp. (Mastotermes darwiniensis)	Blattabacterium	Blattabacteriaceae
GCF_000698825.1_ASM69882v1_genomic.fna.gz	1401256	NA	Xylella fastidiosa	Xylella	Xanthomonadaceae
GCF_003008495.1_ASM300849v1_genomic.fna.gz	316	NA	Pseudomonas stutzeri	Pseudomonas	Pseudomonadaceae
GCF_002381285.1_ASM238128v1_genomic.fna.gz	60890	NA	Phaeobacter gallaeciensis	Phaeobacter	Rhodobacteraceae
GCF_000583855.1_ASM58385v1_genomic.fna.gz	1288313	NA	Gluconobacter oxydans	Gluconobacter	Acetobacteraceae
GCF_001088345.2_052042_2_genomic.fna.gz	90370	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_003019215.1_ASM301921v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_001987095.1_ASM198709v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_000317675.1_ASM31767v1_genomic.fna.gz	755178	NA	Cyanobacterium aponinum	Cyanobacterium	Cyanobacteriaceae
GCF_002891905.1_ASM289190v1_genomic.fna.gz	1580596	NA	Phaeobacter piscinae	Phaeobacter	Rhodobacteraceae
GCF_001183665.1_ASM118366v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_000010525.1_ASM1052v1_genomic.fna.gz	438753	NA	Azorhizobium caulinodans	Azorhizobium	Xanthobacteraceae
GCF_000023325.1_ASM2332v1_genomic.fna.gz	521045	NA	Kosmotoga olearia	Kosmotoga	Kosmotogaceae
GCF_000470865.1_ASM47086v1_genomic.fna.gz	1194085	Staphylococcus aureus subsp. aureus	Staphylococcus aureus	Staphylococcus	Staphylococcaceae
GCF_000623195.2_ASM62319v2_genomic.fna.gz	1412468	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_001708225.1_ASM170822v1_genomic.fna.gz	573	NA	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_001623705.1_ASM162370v1_genomic.fna.gz	1454634	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_000348765.2_ASM34876v2_genomic.fna.gz	547146	NA	Hydrogenobaculum sp. SN	Hydrogenobaculum	Aquificaceae
GCF_001182745.1_NCTC11134_genomic.fna.gz	37329	NA	Nocardia farcinica	Nocardia	Nocardiaceae
GCF_000833375.1_ASM83337v1_genomic.fna.gz	401614	Francisella tularensis subsp. novicida	Francisella tularensis	Francisella	Francisellaceae
GCF_000583065.1_ASM58306v1_genomic.fna.gz	1449088	NA	Bacillus velezensis	Bacillus	Bacillaceae
GCF_002848645.1_ASM284864v1_genomic.fna.gz	1352	NA	Enterococcus faecium	Enterococcus	Enterococcaceae
GCF_001718495.1_ASM171849v1_genomic.fna.gz	60552	NA	Burkholderia vietnamiensis	Burkholderia	Burkholderiaceae
GCF_002111105.1_ASM211110v1_genomic.fna.gz	28450	NA	Burkholderia pseudomallei	Burkholderia	Burkholderiaceae
GCF_000400955.1_ASM40095v1_genomic.fna.gz	1276229	NA	Spiroplasma syrphidicola	Spiroplasma	Spiroplasmataceae
GCF_002952555.1_ASM295255v1_genomic.fna.gz	210	NA	Helicobacter pylori	Helicobacter	Helicobacteraceae
GCF_002197265.1_ASM219726v1_genomic.fna.gz	1311	NA	Streptococcus agalactiae	Streptococcus	Streptococcaceae
GCF_001559255.2_ASM155925v2_genomic.fna.gz	569	NA	Hafnia alvei	Hafnia	Hafniaceae
GCF_000241855.1_ASM24185v1_genomic.fna.gz	1087452	NA	Corynebacterium pseudotuberculosis	Corynebacterium	Corynebacteriaceae
GCF_000306945.1_ASM30694v1_genomic.fna.gz	568706	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_002210065.1_ASM221006v1_genomic.fna.gz	470	NA	Acinetobacter baumannii	Acinetobacter	Moraxellaceae
GCF_001750705.1_ASM175070v1_genomic.fna.gz	287	NA	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae
GCF_001989195.1_ASM198919v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_001551855.1_ASM155185v1_genomic.fna.gz	1639	NA	Listeria monocytogenes	Listeria	Listeriaceae
GCF_000513215.1_DB11_genomic.fna.gz	273526	Serratia marcescens subsp. marcescens	Serratia marcescens	Serratia	Yersiniaceae
GCF_002354875.1_ASM235487v1_genomic.fna.gz	42197	NA	Actinosynnema pretiosum	Actinosynnema	Pseudonocardiaceae
GCF_002935055.1_ASM293505v1_genomic.fna.gz	1758196	NA	Serratia sp. SSNIH1	Serratia	Yersiniaceae
GCF_000221645.1_ASM22164v1_genomic.fna.gz	1034836	NA	Bacillus amyloliquefaciens	Bacillus	Bacillaceae
GCF_000817935.1_ASM81793v1_genomic.fna.gz	1408283	NA	Clostridium botulinum	Clostridium	Clostridiaceae
GCF_000931625.1_ASM93162v1_genomic.fna.gz	727	NA	Haemophilus influenzae	Haemophilus	Pasteurellaceae
GCF_002262975.1_ASM226297v1_genomic.fna.gz	235	NA	Brucella abortus	Brucella	Brucellaceae
GCF_001586105.1_ASM158610v1_genomic.fna.gz	1390	NA	Bacillus amyloliquefaciens	Bacillus	Bacillaceae
GCF_003018535.1_ASM301853v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_001753385.1_ASM175338v1_genomic.fna.gz	446	NA	Legionella pneumophila	Legionella	Legionellaceae
GCF_001985425.1_ASM198542v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_001051995.2_ASM105199v2_genomic.fna.gz	1134435	NA	Thauera humireducens	Thauera	Zoogloeaceae
GCF_000801185.1_ASM80118v1_genomic.fna.gz	562	NA	Escherichia coli	Escherichia	Enterobacteriaceae
GCF_002997915.1_ASM299791v1_genomic.fna.gz	243161	NA	Chlamydia muridarum	Chlamydia	Chlamydiaceae
GCF_000341385.1_ASM34138v1_genomic.fna.gz	1094497	Bartonella vinsonii subsp. berkhoffii	Bartonella vinsonii	Bartonella	Bartonellaceae
GCF_002163815.1_ASM216381v1_genomic.fna.gz	1423	NA	Bacillus subtilis	Bacillus	Bacillaceae
GCF_000230295.1_ASM23029v1_genomic.fna.gz	487215	NA	Streptococcus pyogenes	Streptococcus	Streptococcaceae
GCF_001687065.1_ASM168706v1_genomic.fna.gz	1868325	NA	Prosthecochloris sp. CIB 2401	Prosthecochloris	Chlorobiaceae
GCF_000253215.1_ASM25321v1_genomic.fna.gz	942513	NA	Neisseria meningitidis	Neisseria	Neisseriaceae
GCF_001602095.1_ASM160209v1_genomic.fna.gz	1591088	NA	Helicobacter himalayensis	Helicobacter	Helicobacteraceae
GCF_000092105.1_ASM9210v1_genomic.fna.gz	521674	NA	Planctopirus limnophila	Planctopirus	Planctomycetaceae
GCF_000215325.1_ASM21532v1_genomic.fna.gz	1031711	NA	Ralstonia solanacearum	Ralstonia	Burkholderiaceae
GCF_002005405.1_ASM200540v1_genomic.fna.gz	708126	NA	Jeotgalibaca dankookensis	Jeotgalibaca	Carnobacteriaceae
GCF_003071625.1_ASM307162v1_genomic.fna.gz	615	NA	Serratia marcescens	Serratia	Yersiniaceae
GCF_000307165.1_ASM30716v1_genomic.fna.gz	698758	NA	Amphibacillus xylanus	Amphibacillus	Bacillaceae
GCF_000993785.1_ASM99378v1_genomic.fna.gz	408015	NA	Streptomyces xiamenensis	Streptomyces	Streptomycetaceae
GCF_002953275.1_ASM295327v1_genomic.fna.gz	1719	NA	Corynebacterium pseudotuberculosis	Corynebacterium	Corynebacteriaceae
GCF_003028335.1_ASM302833v1_genomic.fna.gz	287	NA	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae
GCF_002934065.1_ASM293406v1_genomic.fna.gz	76758	NA	Pseudomonas orientalis	Pseudomonas	Pseudomonadaceae
GCF_001281385.1_ASM128138v1_genomic.fna.gz	1125411	NA	Candidatus Thioglobus singularis	Candidatus Thioglobus	Pseudomonadaceae
GCF_001513745.1_ASM151374v1_genomic.fna.gz	1740162	NA	Burkholderia sp. Bp5365	Burkholderia	Burkholderiaceae
GCF_002220175.1_ASM222017v1_genomic.fna.gz	1590	NA	Lactobacillus plantarum	Lactobacillus	Lactobacillaceae
GCF_001712815.1_ASM171281v1_genomic.fna.gz	51669	NA	Tetragenococcus halophilus	Tetragenococcus	Enterococcaceae
GCF_000401175.1_ASM40117v1_genomic.fna.gz	1321370	NA	Idiomarina loihiensis	Idiomarina	Idiomarinaceae
GCF_001587135.1_ASM158713v1_genomic.fna.gz	305	NA	Ralstonia solanacearum	Ralstonia	Burkholderiaceae
GCF_900187225.1_51881_G01_genomic.fna.gz	1639	NA	Listeria monocytogenes	Listeria	Listeriaceae
GCF_000092485.1_ASM9248v1_genomic.fna.gz	759363	NA	Chlamydia trachomatis	Chlamydia	Chlamydiaceae
GCF_000832885.1_ASM83288v1_genomic.fna.gz	1405	NA	Bacillus mycoides	Bacillus	Bacillaceae
GCF_000316665.1_ASM31666v1_genomic.fna.gz	373994	NA	Rivularia sp. PCC 7116	Rivularia	Rivulariaceae
GCF_001037985.1_ASM103798v1_genomic.fna.gz	1423	NA	Bacillus subtilis	Bacillus	Bacillaceae
GCF_003032035.1_ASM303203v1_genomic.fna.gz	149539	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_000024705.1_ASM2470v1_genomic.fna.gz	544556	NA	Geobacillus sp. Y412MC61	Geobacillus	Bacillaceae
GCF_000017105.1_ASM1710v1_genomic.fna.gz	434922	NA	Coxiella burnetii	Coxiella	Coxiellaceae
GCF_002786865.1_ASM278686v1_genomic.fna.gz	546	NA	Citrobacter freundii	Citrobacter	Enterobacteriaceae
GCF_002290305.1_ASM229030v1_genomic.fna.gz	1423	NA	Bacillus subtilis	Bacillus	Bacillaceae
GCF_002216065.1_ASM221606v1_genomic.fna.gz	2015076	NA	Chryseobacterium sp. T16E-39	Chryseobacterium	Flavobacteriaceae
GCF_000300075.1_ASM30007v1_genomic.fna.gz	1206109	NA	Candidatus Portiera aleyrodidarum	Candidatus Portiera	Halomonadaceae
GCF_002204575.1_ASM220457v1_genomic.fna.gz	46170	NA	Staphylococcus aureus	Staphylococcus	Staphylococcaceae
GCF_000012605.1_ASM1260v1_genomic.fna.gz	317025	NA	Hydrogenovibrio crunogenus	Hydrogenovibrio	Piscirickettsiaceae
GCF_000021005.1_ASM2100v1_genomic.fna.gz	557760	NA	Rhodobacter sphaeroides	Rhodobacter	Rhodobacteraceae
GCF_000815125.1_ASM81512v1_genomic.fna.gz	1280	NA	Staphylococcus aureus	Staphylococcus	Staphylococcaceae
GCF_001895285.1_ASM189528v1_genomic.fna.gz	1911586	NA	Marinilactibacillus sp. 15R	Marinilactibacillus	Carnobacteriaceae
GCF_000442435.1_ASM44243v1_genomic.fna.gz	1328306	NA	Rhizobium etli	Rhizobium	Rhizobiaceae
GCF_000009885.1_ASM988v1_genomic.fna.gz	484021	Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae
GCF_002211965.1_ASM221196v1_genomic.fna.gz	1243612	Salmonella enterica subsp. diarizonae	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_000298435.2_ASM29843v2_genomic.fna.gz	1218354	NA	Chlamydia psittaci	Chlamydia	Chlamydiaceae
GCF_001854345.1_ASM185434v1_genomic.fna.gz	492670	NA	Bacillus velezensis	Bacillus	Bacillaceae
GCF_001988895.1_ASM198889v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_002117105.1_ASM211710v1_genomic.fna.gz	716816	NA	Oceanicoccus sagamiensis	Oceanicoccus	Spongiibacteraceae
GCF_001865575.1_ASM186557v1_genomic.fna.gz	754502	NA	Paraburkholderia sprentiae	Paraburkholderia	Burkholderiaceae
GCF_000695855.3_ASM69585v3_genomic.fna.gz	470	NA	Acinetobacter baumannii	Acinetobacter	Moraxellaceae
GCF_000438745.2_ASM43874v2_genomic.fna.gz	1639	NA	Listeria monocytogenes	Listeria	Listeriaceae
GCF_000302515.1_ASM30251v1_genomic.fna.gz	1234380	NA	Cutibacterium acnes	Cutibacterium	Propionibacteriaceae
GCF_001678885.1_ASM167888v1_genomic.fna.gz	1314	NA	Streptococcus pyogenes	Streptococcus	Streptococcaceae
GCF_000024285.1_ASM2428v1_genomic.fna.gz	521098	Alicyclobacillus acidocaldarius subsp. acidocaldarius	Alicyclobacillus acidocaldarius	Alicyclobacillus	Alicyclobacillaceae
GCF_002205775.2_ASM220577v2_genomic.fna.gz	1590	NA	Lactobacillus plantarum	Lactobacillus	Lactobacillaceae
GCF_001986995.1_ASM198699v1_genomic.fna.gz	520	NA	Bordetella pertussis	Bordetella	Alcaligenaceae
GCF_001457695.1_NCTC11351_genomic.fna.gz	197	NA	Campylobacter jejuni	Campylobacter	Campylobacteraceae
GCF_000009825.1_ASM982v1_genomic.fna.gz	66692	NA	Bacillus clausii	Bacillus	Bacillaceae
GCF_003065425.1_ASM306542v1_genomic.fna.gz	2079792	NA	Mycetocola sp. CGMCC 1.16372	Mycetocola	Microbacteriaceae
GCF_001444345.1_ASM144434v1_genomic.fna.gz	1280	NA	Staphylococcus aureus	Staphylococcus	Staphylococcaceae
GCF_000012385.1_ASM1238v1_genomic.fna.gz	336407	NA	Rickettsia bellii	Rickettsia	Rickettsiaceae
GCF_001650235.2_ASM165023v2_genomic.fna.gz	33059	NA	Acidithiobacillus caldus	Acidithiobacillus	Acidithiobacillaceae
GCF_000215665.1_ASM21566v1_genomic.fna.gz	945712	NA	Corynebacterium ulcerans	Corynebacterium	Corynebacteriaceae
GCF_000334515.1_ASM33451v1_genomic.fna.gz	935296	NA	Klebsiella aerogenes	Klebsiella	Enterobacteriaceae
GCF_000830095.1_ASM83009v1_genomic.fna.gz	1392	NA	Bacillus anthracis	Bacillus	Bacillaceae
GCF_001653395.1_ASM165339v1_genomic.fna.gz	210	NA	Helicobacter pylori	Helicobacter	Helicobacteraceae
GCF_000382965.1_ASM38296v1_genomic.fna.gz	1074919	Staphylococcus aureus subsp. aureus	Staphylococcus aureus	Staphylococcus	Staphylococcaceae
GCF_000525675.1_ASM52567v1_genomic.fna.gz	765869	NA	Bdellovibrio bacteriovorus	Bdellovibrio	Bdellovibrionaceae
GCF_000783815.2_ASM78381v2_genomic.fna.gz	28901	NA	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_001758605.1_ASM175860v1_genomic.fna.gz	670	NA	Vibrio parahaemolyticus	Vibrio	Vibrionaceae
GCF_000176835.2_ASM17683v2_genomic.fna.gz	682634	NA	Serratia plymuthica	Serratia	Yersiniaceae
GCF_002997735.1_ASM299773v1_genomic.fna.gz	243161	NA	Chlamydia muridarum	Chlamydia	Chlamydiaceae
GCF_002055735.1_ASM205573v1_genomic.fna.gz	550	NA	Enterobacter cloacae	Enterobacter	Enterobacteriaceae
GCF_001457655.1_NCTC8143_genomic.fna.gz	727	NA	Haemophilus influenzae	Haemophilus	Pasteurellaceae
GCF_000513675.1_ASM51367v1_genomic.fna.gz	1196190	NA	Listeria monocytogenes	Listeria	Listeriaceae
GCF_000262305.1_ASM26230v1_genomic.fna.gz	630626	NA	Shimwellia blattae	Shimwellia	Enterobacteriaceae
GCF_001409155.1_98_11262_genomic.fna.gz	57743	Salmonella enterica subsp. enterica	Salmonella enterica	Salmonella	Enterobacteriaceae
GCF_000018945.1_ASM1894v1_genomic.fna.gz	309803	NA	Thermotoga neapolitana	Thermotoga	Thermotogaceae
GCF_000175575.2_ASM17557v2_genomic.fna.gz	637389	NA	Acidithiobacillus caldus	Acidithiobacillus	Acidithiobacillaceae
GCF_002291425.1_ASM229142v1_genomic.fna.gz	929813	NA	Gibbsiella quercinecans	Gibbsiella	Enterobacteriaceae
GCF_002998115.1_ASM299811v1_genomic.fna.gz	243161	NA	Chlamydia muridarum	Chlamydia	Chlamydiaceae
GCF_002741785.1_ASM274178v1_genomic.fna.gz	47466	NA	Borrelia miyamotoi	Borrelia	Borreliaceae
GCF_002151485.1_ASM215148v1_genomic.fna.gz	139	NA	Borreliella burgdorferi	Borreliella	Borreliaceae
GCF_002302565.1_ASM230256v1_genomic.fna.gz	28188	NA	Capnocytophaga canimorsus	Capnocytophaga	Flavobacteriaceae
GCF_001515745.1_ASM151574v1_genomic.fna.gz	46170	NA	Staphylococcus aureus	Staphylococcus	Staphylococcaceae
GCF_002803865.1_ASM280386v1_genomic.fna.gz	552	NA	Erwinia amylovora	Erwinia	Erwiniaceae
